SKU,SIZE,NAME,SOLD_AT,SOLD_PRICE,CONDITION,SOURCE,GENDER,BRAND,SILHOUETTE,COLORWAY,RETAILPRICE,RELEASEDATE,IS_COLLAB,COLLABORATOR,COLOR,SIZE_VALUE,IS_WIDE,IS_UK,IS_EU
CV1724-103,9.5,Nike Air Force 1 Low White Pine Green,2021-05-10T16:44:39Z,116,is_new,stockx,men,Nike,Air Force 1,White/White-Pine Green,100,20-12-2020,FALSE,None,white,9.5,FALSE,FALSE,FALSE
CK3022-005,9,Jordan 1 Low Black Active Fuchsia,2021-05-10T16:44:51Z,116,is_new,stockx,men,Jordan,Air Jordan 1,Black/Active Fuchsia-White-Black,100,01-05-2020,FALSE,None,white,9,FALSE,FALSE,FALSE
MS327LVB,10.5,New Balance 327 Levi's Grey,2021-05-10T16:44:57Z,145,is_new,stockx,men,New Balance,327,Grey/Black,130,09-11-2020,FALSE,None,grey,10.5,FALSE,FALSE,FALSE
315122-111/CW2288-111,7.5,Nike Air Force 1 Low '07 White,2021-05-10T16:45:12Z,101,is_new,stockx,men,Nike,Nike Air Force 1 Low '07,White/White,110,24-11-2007,FALSE,None,white,7.5,FALSE,FALSE,FALSE
501.170658-01-50042,12,Diadora N.9000 Feature Strawberry,2021-05-10T16:45:16Z,95,is_new,stockx,men,Diadora,Diadora N.9000,Peach Nougat,210,08-10-2016,FALSE,diadora,pink,12,FALSE,FALSE,FALSE
FX6818,11,adidas NMD R1 Spectoo NASA Cloud White,2021-05-10T16:45:26Z,119,is_new,stockx,men,adidas,NMD Runner,Cloud White/Cloud White/Core Black,150,06-12-2020,FALSE,None,white,11,FALSE,FALSE,FALSE
DD8496-161,10.5,Nike Air Max 90 The Future is in the Air,2021-05-10T16:45:27Z,115,is_new,stockx,men,Nike,Air Max 90,White/Infrared/Blue,140,07-01-2021,FALSE,None,blue,10.5,FALSE,FALSE,FALSE
AJ7200-002,11,Nike Air Max 270 Bowfin Black Photo Blue,2021-05-10T16:45:35Z,175,is_new,stockx,men,Nike,Air Max 270,Black/Black-Phantom-Photo Blue,160,26-09-2018,FALSE,None,blue,11,FALSE,FALSE,FALSE
555088-062,11.5,Jordan 1 Retro High Bloodline,2021-05-10T16:45:45Z,309,is_new,stockx,men,Jordan,Air Jordan 1,Black/Gym Red-White,160,29-11-2019,FALSE,None,black,11.5,FALSE,FALSE,FALSE
897521-100,12,Jordan 2 Retro Decon Sail,2021-05-10T16:45:46Z,175,is_new,stockx,men,Jordan,Air Jordan 2,Sail/Sail-Bio Beige,160,15-07-2017,FALSE,None,tan,12,FALSE,FALSE,FALSE
555088-062,16,Jordan 1 Retro High Bloodline,2021-05-10T16:45:49.079Z,300,is_new,alias,men,Jordan,Air Jordan 1,Black/Gym Red-White,160,29-11-2019,FALSE,None,black,16,FALSE,FALSE,FALSE
VN0A4UWY2F7,8,Vans Acer Ni SP Rhude Multicolor,2021-05-10T16:45:50Z,207,is_new,stockx,men,Vans,Acer Ni,Multi/Multi,100,05-09-2020,FALSE,None,white,8,FALSE,FALSE,FALSE
CV4828-100,8,Jordan 5 Retro Off-White Sail (TD),2021-05-10T16:45:59Z,217,is_new,stockx,toddler,Jordan,Air Jordan 5,Sail/Fire Red-Muslin-Black,70,29-10-2020,TRUE,virgil abloh,red,8,FALSE,FALSE,FALSE
CN8490-003,12,Nike Air Max 90 Recraft Triple Black,2021-05-10T16:46:14Z,141,is_new,stockx,men,Nike,Air Max 90,Black/Black-White-Black,120,09-01-2020,FALSE,None,black,12,FALSE,FALSE,FALSE
AJ7200-002,7,Nike Air Max 270 Bowfin Black Photo Blue,2021-05-10T16:46:22Z,180,is_new,stockx,men,Nike,Air Max 270,Black/Black-Phantom-Photo Blue,160,26-09-2018,FALSE,None,blue,7,FALSE,FALSE,FALSE
DD1870-100,8,Nike Air Max 1 CLOT Kiss of Death (2021),2021-05-10T16:46:25Z,175,is_new,stockx,men,Nike,Air Max 1,Net/Deep Red-Orange Blaze,150,27-03-2021,TRUE,clot,red,8,FALSE,FALSE,FALSE
BQ5422-400,10,Nike Zoom Freak 1 Greece,2021-05-10T16:46:29Z,107,is_new,stockx,men,Nike,Zoom Freak 1,Black/Multi-Color-Photo Blue,120,27-09-2019,FALSE,None,black,10,FALSE,FALSE,FALSE
CZ0232-002/CW7272-002/CW7274-002,9.5,Nike Adapt Auto Max Infrared (Other Countries),2021-05-10T16:46:31Z,346,is_new,stockx,men,Nike,Nike Adapt Auto Max,Pure Platinum/Particle Grey,400,20-05-2020,FALSE,None,grey,9.5,FALSE,FALSE,FALSE
CU6312-100,11,Nike Air Force 1 Low Rose White,2021-05-10T16:46:38Z,146,is_new,stockx,men,Nike,Air Force 1,White/White/University Red-Pine Green,120,25-02-2021,FALSE,None,white,11,FALSE,FALSE,FALSE
DC1478-100,13,"Nike Air Max 1 Live Together, Play Together",2021-05-10T16:46:40Z,243,is_new,stockx,men,Nike,Air Max 1,White/Photon Dust-Astronomy Blue-Chile Red,140,10-12-2020,FALSE,None,white,13,FALSE,FALSE,FALSE
M920PTA,7,New Balance 920 Patta,2021-05-10T16:46:44Z,392,is_new,stockx,men,New Balance,920,Olive/Grey,230,20-09-2020,TRUE,patta,green,7,FALSE,FALSE,FALSE
AT7960-104,9.5,Nike Mercurial Vapor 13 Academy Neymar Jr MG Jogo Prismatico,2021-05-10T16:46:48Z,35,is_new,stockx,men,Nike,Mercurial Vapor,White/Racer Blue-Volt-Black,85,06-04-2020,FALSE,None,black,9.5,FALSE,FALSE,FALSE
DJ5164-400,8,Nike Air Griffey Max 1 Varsity Royal (2021) (TD),2021-05-10T16:46:54Z,105,is_new,stockx,toddler,Nike,Air Griffey Max 1,Varsity Royal/White-Volt-Black,60,16-04-2021,FALSE,None,blue,8,FALSE,FALSE,FALSE
881758-141,8.5,Nike SB Dunk High Mulder,2021-05-10T16:47:02Z,186,is_new,stockx,men,Nike,Dunk SB,White/Orion Blue-White,110,11-05-2017,FALSE,None,white,8.5,FALSE,FALSE,FALSE
AQ2730-001,12,Nike Joyride Run Flyknit Black White,2021-05-10T16:47:10Z,135,is_new,stockx,men,Nike,Joyride Run,Black/Black-White,180,15-08-2019,FALSE,None,black,12,FALSE,FALSE,FALSE
542023-W1GB8-6575,43,Balenciaga Track Trainers Burgundy Black,2021-05-10T16:47:16Z,714,is_new,stockx,men,Balenciaga,Balenciaga Track Trainer,Black/Burgundy,895,24-09-2018,FALSE,None,black,43,FALSE,FALSE,TRUE
CT2301-001,8.5,Nike Air Force 1 Low '07 EMB Raiders Black White,2021-05-10T16:47:17Z,130,is_new,stockx,men,Nike,Air Force 1,Black/Flat Silver-White,110,29-04-2021,FALSE,None,black,8.5,FALSE,FALSE,FALSE
AT7960-104,8,Nike Mercurial Vapor 13 Academy Neymar Jr MG Jogo Prismatico,2021-05-10T16:47:34Z,32,is_new,stockx,men,Nike,Mercurial Vapor,White/Racer Blue-Volt-Black,85,06-04-2020,FALSE,None,black,8,FALSE,FALSE,FALSE
CV7562-300,5,LeBron 18 Low 'LeBronold Palmer',2021-05-10T16:47:37Z,230,is_new,stockx,men,Nike,LeBron 18,White/Lime/Bright Mango/New Green,160,30-04-2021,FALSE,None,yellow,5,FALSE,FALSE,FALSE
CZ5127-001,12,Nike SB Dunk Low Medicom Toy (2020),2021-05-10T16:47:44Z,295,is_new,stockx,men,Nike,Dunk SB,Black/Vachetta Tan-White-Black,125,25-08-2020,FALSE,None,white,12,FALSE,FALSE,FALSE
EF0753,12,adidas NMD R1 Japan White (2019),2021-05-10T16:47:52Z,184,is_new,stockx,men,adidas,NMD Runner,Off White/Core Black/Lush Blue,130,14-05-2019,FALSE,None,white,12,FALSE,FALSE,FALSE
FV2484,10,adidas Ozweego Pusha T Mystery Brown,2021-05-10T16:47:55Z,102,is_new,stockx,men,adidas,Ozweego,Mystery Brown/Mystery Brown/Mystery Brown,150,16-11-2019,FALSE,None,brown,10,FALSE,FALSE,FALSE
315122-111/CW2288-111,9.5,Nike Air Force 1 Low '07 White,2021-05-10T16:47:56Z,128,is_new,stockx,men,Nike,Nike Air Force 1 Low '07,White/White,110,24-11-2007,FALSE,None,white,9.5,FALSE,FALSE,FALSE
AQ0916-001,9,Nike ACG Dog Mountain Black Hyper Grape,2021-05-10T16:48:05Z,141,is_new,stockx,men,Nike,Dog Mountain,Black/Equator Blue-Dark Grey-Hyper Grape,110,01-06-2018,FALSE,None,black,9,FALSE,FALSE,FALSE
EG7596,8.5,adidas Yeezy Boost 700 Analog,2021-05-10T16:48:18Z,376,is_new,stockx,men,adidas,Yeezy Boost 700,Analog/Analog/Analog,300,27-04-2019,TRUE,kanye west,cream,8.5,FALSE,FALSE,FALSE
BQ5108-005,12,Nike D/MS/X Ghoswift Laser Orange,2021-05-10T16:48:26Z,81,is_new,stockx,men,Nike,Ghoswift,Black/Laser Orange-White-Blue Fury,110,17-12-2019,FALSE,None,white,12,FALSE,FALSE,FALSE
AV9175-001,10.5,Jordan 5 Retro Paris Saint-Germain,2021-05-10T16:48:39Z,389,is_new,stockx,men,Jordan,Air Jordan 5,Black/Challenge Red-White,225,14-09-2018,FALSE,None,black,10.5,FALSE,FALSE,FALSE
DJ5196-615,8.5,Jordan 1 Low Easter Pastel,2021-05-10T16:48:51Z,135,is_new,stockx,men,Jordan,Air Jordan 1,Teal/Pink/Purple-Yellow,110,20-04-2021,FALSE,None,white,8.5,FALSE,FALSE,FALSE
GZ2751,9,adidas Superstar Star Wars The Mandalorian The Child,2021-05-10T16:48:52Z,130,is_new,stockx,men,adidas,Superstar,Linen Green/Core Black/Cream White,90,04-11-2020,FALSE,None,green,9,FALSE,FALSE,FALSE
DC9857-200,9,Jordan 14 Retro Low CLOT Terra Blush,2021-05-10T16:48:55Z,235,is_new,stockx,men,Jordan,Air Jordan 14,Sepia Stone/Terra Blush-Desert Sand,200,11-02-2021,TRUE,clot,tan,9,FALSE,FALSE,FALSE
3020612-607,14,Under Armour Curry 6 Roaracle,2021-05-10T16:49:06Z,150,is_new,stockx,men,Under Armour,Curry 6,Rocket Red/Electricity-Black,130,21-06-2019,FALSE,None,black,14,FALSE,FALSE,FALSE
414571-108,10,Jordan 13 Retro Starfish,2021-05-10T16:49:14Z,210,is_new,stockx,men,Jordan,Air Jordan 13,White/White-Starfish-Black,190,16-01-2021,FALSE,None,white,10,FALSE,FALSE,FALSE
AT7960-104,7.5,Nike Mercurial Vapor 13 Academy Neymar Jr MG Jogo Prismatico,2021-05-10T16:49:25Z,30,is_new,stockx,men,Nike,Mercurial Vapor,White/Racer Blue-Volt-Black,85,06-04-2020,FALSE,None,black,7.5,FALSE,FALSE,FALSE
554724-067,12,Jordan 1 Mid Green Toe,2021-05-10T16:49:56Z,195,is_new,stockx,men,Jordan,Air Jordan 1,Black/Gym Red-White-Pine Green,110,10-12-2019,FALSE,None,black,12,FALSE,FALSE,FALSE
AQ4176-010,9,Nike Mercurial Vapor 13 Elite FG Cleat Black,2021-05-10T16:49:59Z,160,is_new,stockx,men,Nike,Mercurial Vapor,Black/Black,250,01-07-2019,FALSE,None,black,9,FALSE,FALSE,FALSE
DC0774-601,10W,Jordan 1 Low Arctic Pink Gum (Women's),2021-05-10T16:50:03Z,121,is_new,stockx,women,Jordan,Air Jordan 1,Arctic Pink/White-Gum Light Brown,90,08-01-2021,FALSE,None,white,10,FALSE,FALSE,FALSE
AR5604-100,11.5,Jordan 1 TD Mid White Black,2021-05-10T16:50:25Z,150,is_new,stockx,men,Jordan,Air Jordan 1,White/Black-Black,125,25-03-2019,FALSE,None,white,11.5,FALSE,FALSE,FALSE
CK2084-001,7.5W,Nike Shox Enigma Black Hyper Crimson (Women's),2021-05-10T16:50:30Z,141,is_new,stockx,women,Nike,Shox Enigma,Black/Black-Hyper Crimson,135,29-08-2019,FALSE,None,black,7.5,FALSE,FALSE,FALSE
BB6168,12,adidas Ultra Boost 4.0 Running White,2021-05-10T16:50:31Z,138,is_new,stockx,men,adidas,UltraBoost,Running White/Running White/Running White,180,30-11-2017,FALSE,None,white,12,FALSE,FALSE,FALSE
DC9857-200,8.5,Jordan 14 Retro Low CLOT Terra Blush,2021-05-10T16:50:48Z,224,is_new,stockx,men,Jordan,Air Jordan 14,Sepia Stone/Terra Blush-Desert Sand,200,11-02-2021,TRUE,clot,tan,8.5,FALSE,FALSE,FALSE
BB550CL1,11,New Balance 550 White Multicolor,2021-05-10T16:51:10Z,198,is_new,stockx,men,New Balance,550,White/Multicolor,100,22-05-2021,FALSE,None,white,11,FALSE,FALSE,FALSE
312834-201,11,Nike Air Max 97 Plaid Light Cream,2021-05-10T16:51:15Z,106,is_new,stockx,men,Nike,Air Max 97,Light Cream/Sail-Black,170,12-10-2018,FALSE,None,cream,11,FALSE,FALSE,FALSE
CD6105-003,11,Jordan Max 200 Altitude Green,2021-05-10T16:51:20Z,94,is_new,stockx,men,Jordan,Jordan Air Max 200 XX,Black/Black-Altitude Green,125,01-02-2020,FALSE,None,black,11,FALSE,FALSE,FALSE
EG1837,10.5,adidas Solar Hu Glide Human Made White Red,2021-05-10T16:51:24Z,112,is_new,stockx,men,adidas,Solar Hu,White/Red/Black,180,25-09-2019,FALSE,None,white,10.5,FALSE,FALSE,FALSE
CG4562/BY3709,11.5,adidas Tubular Shadow Core Black,2021-05-10T16:51:30Z,141,is_new,stockx,men,adidas,adidas Tubular Shadow,Core Black/Crystal White/Core Black,100,01-01-2017,FALSE,None,black,11.5,FALSE,FALSE,FALSE
429659-701,9.5,Nike Kobe 6 Grinch (2010),2021-05-10T16:51:30Z,1200,is_new,stockx,men,Nike,Zoom Kobe 6,Lime Green/Varsity Red/Black,130,25-12-2010,TRUE,kobe bryant,white,9.5,FALSE,FALSE,FALSE
370017-01,8.5,Puma Palace Guard Rhude,2021-05-10T16:51:34Z,80,is_new,stockx,men,Puma,Palace Guard,Star White/Windchime,120,03-08-2019,TRUE,palace,grey,8.5,FALSE,FALSE,FALSE
CV2591-100,9,Nike Air Force 1 Low Doernbecher (2019),2021-05-10T16:51:40Z,391,is_new,stockx,men,Nike,Air Force 1,White/Stone Mauve-Black,100,07-12-2019,FALSE,None,tan,9,FALSE,FALSE,FALSE
CU8591-101,8W,Nike Air Force 1 Low Shadow Sunset Pulse (Women's),2021-05-10T16:51:43Z,128,is_new,stockx,women,Nike,Air Force 1,Sail/Black-Sunset Pulse-Light Armory Blue,110,14-01-2021,FALSE,None,blue,8,FALSE,FALSE,FALSE
302359-070,5Y,Jordan 9 Retro Dark Charcoal University Gold (GS),2021-05-10T16:51:57Z,188,is_new,stockx,child,Jordan,Air Jordan 9,Black/Dark Charcoal-University Gold,140,30-01-2021,FALSE,None,black,5,FALSE,FALSE,FALSE
553560-034,5.5Y,Jordan 1 Low Crimson Tint (GS),2021-05-10T16:52:04Z,121,is_new,stockx,child,Jordan,Air Jordan 1,Black/Crimson Tint-White,75,17-04-2021,FALSE,None,pink,5.5,FALSE,FALSE,FALSE
GY7926,10.5,adidas Yeezy QNTM Sea Teal,2021-05-10T16:52:18Z,211,is_new,stockx,men,adidas,Yeezy Quantum,Sea Teal/Sea Teal/Sea Teal,250,19-03-2021,TRUE,kanye west,green,10.5,FALSE,FALSE,FALSE
207268-001,8,Crocs Duet Max 2 Clog Post Malone Black,2021-05-10T16:52:26Z,206,is_new,stockx,men,Crocs,Clog,Black,75,08-12-2020,FALSE,None,black,8,FALSE,FALSE,FALSE
AT3745-007,2C,Jordan 1 Crib Bootie Royal (2019/2023) (I),2021-05-10T16:52:31Z,45,is_new,stockx,infant,Jordan,Air Jordan 1,Black/Varsity Royal-White,60,04-11-2023,FALSE,None,black,2,FALSE,FALSE,FALSE
CW2190-100,14,Kobe 6 Protro Playoff Pack White Del Sol,2021-05-10T16:52:33Z,420,is_new,stockx,men,Nike,Zoom Kobe 6,White/Neutral Grey-Del Sol-Black,180,03-06-2021,TRUE,kobe bryant,white,14,FALSE,FALSE,FALSE
CK6635-001,12W,Jordan 6 Retro Tech Chrome (Women's),2021-05-10T16:53:00Z,213,is_new,stockx,women,Jordan,Air Jordan 6,Black/Light Smoke Grey-Sail-Chrome,190,24-09-2020,FALSE,None,grey,12,FALSE,FALSE,FALSE
GY7926,10,adidas Yeezy QNTM Sea Teal,2021-05-10T16:53:03Z,202,is_new,stockx,men,adidas,Yeezy Quantum,Sea Teal/Sea Teal/Sea Teal,250,19-03-2021,TRUE,kanye west,green,10,FALSE,FALSE,FALSE
378039-100,3Y,Jordan 11 Retro Concord (2018) (PS),2021-05-10T16:53:03Z,180,is_new,stockx,preschool,Jordan,Air Jordan 11,White/Black-Concord,90,08-12-2018,FALSE,None,white,3,FALSE,FALSE,FALSE
AT3375-100,15,Jordan 7 Retro Patta Icicle,2021-05-10T16:53:11Z,215,is_new,stockx,men,Jordan,Air Jordan 7,Icicle/Light Crimson-Sequoia-River Rock,200,18-10-2019,TRUE,patta,red,15,FALSE,FALSE,FALSE
BV0073-101,12,Nike LD Waffle sacai White Nylon,2021-05-10T16:53:11Z,415,is_new,stockx,men,Nike,LDWaffle,White/White,160,10-03-2020,TRUE,sacai,white,12,FALSE,FALSE,FALSE
DC8334-100,6.5Y,Nike Air Max 90 Infrared (2020) (GS),2021-05-10T16:53:15Z,102,is_new,stockx,child,Nike,Air Max 90,White/Black-Cool Grey-Radiant Red,100,09-11-2020,FALSE,None,white,6.5,FALSE,FALSE,FALSE
CI9948-600/CI9949-600,11,Nike KD 13 Hype,2021-05-10T16:53:17Z,150,is_new,stockx,men,Nike,Nike KD 13,Washed Coral/Barely Volt-Summit White-Laser Crimson,160,10-04-2020,FALSE,None,white,11,FALSE,FALSE,FALSE
CZ0326-100,9,Nike Air Force 1 Low White Team Red,2021-05-10T16:53:26Z,90,is_new,stockx,men,Nike,Air Force 1,White/Team Red,100,30-03-2021,FALSE,None,white,9,FALSE,FALSE,FALSE
169076F/169076C,8,Converse Chuck Taylor All-Star Hi Scooby-Doo Good Guys Bad Guys,2021-05-10T16:53:29Z,102,is_new,stockx,men,Converse,Converse Chuck Taylor All-Star Hi,White/Multi-Black,65,15-05-2020,FALSE,None,black,8,FALSE,FALSE,FALSE
BQ6245-400,11,Nike KD 11 BHM (2019),2021-05-10T16:53:40Z,224,is_new,stockx,men,Nike,KD 11,Blue Void/Black-Squadron Blue,150,01-02-2019,FALSE,None,blue,11,FALSE,FALSE,FALSE
CZ6433-100,8.5,Jordan 3 Retro SE-T CO JP Fire Red Denim,2021-05-10T16:53:43Z,275,is_new,stockx,men,Jordan,Air Jordan 3,White/Fire Red-Black,200,08-08-2020,FALSE,None,white,8.5,FALSE,FALSE,FALSE
BQ3379-002,11,Nike Zoom Rookie Black,2021-05-10T16:53:51Z,100,is_new,stockx,men,Nike,Zoom Rookie,Black/White-University Red,210,09-11-2018,FALSE,None,black,11,FALSE,FALSE,FALSE
CU1816-100,8,Nike Air Max 90 NRG Bacon (2021),2021-05-10T16:53:52Z,161,is_new,stockx,men,Nike,Air Max 90,Sail-Sheen-Straw-Medium Brown,140,26-03-2021,FALSE,None,brown,8,FALSE,FALSE,FALSE
DH7650-600,14,Nike SB Dunk Low Stingwater Magic Mushroom,2021-05-10T16:53:57Z,644,is_new,stockx,men,Nike,Dunk SB,Red/White-Ice,125,10-05-2021,FALSE,None,red,14,FALSE,FALSE,FALSE
AV6339-101,10,Nike Kobe 4 Protro White Black Del Sol,2021-05-10T16:54:10Z,494,is_new,stockx,men,Nike,Zoom Kobe 4,White/Black-Del Sol,175,24-05-2019,TRUE,kobe bryant,white,10,FALSE,FALSE,FALSE
3020612-004,11,Under Armour Curry 6 Fox Theatre,2021-05-10T16:54:12Z,94,is_new,stockx,men,Under Armour,Curry 6,Black/High Vis Yellow,130,04-01-2019,FALSE,None,yellow,11,FALSE,FALSE,FALSE
CT0979-602,8.5W,Jordan 1 High Zoom Air CMFT Canyon Rust (Women's),2021-05-10T16:54:16Z,230,is_new,stockx,women,Jordan,Air Jordan 1 Zoom,Canyon Rust/Sail,175,24-02-2021,FALSE,None,cream,8.5,FALSE,FALSE,FALSE
CZ1055-101,7.5W,Nike Blazer Mid 77 Vintage Habanero Red (Women's),2021-05-10T16:54:21Z,96,is_new,stockx,women,Nike,Blazer,White/Habanero Red/Sail,100,30-10-2021,FALSE,None,red,7.5,FALSE,FALSE,FALSE
555088-125,11.5,Jordan 1 Retro Black Toe (2016),2021-05-10T16:54:24Z,700,is_new,stockx,men,Jordan,Air Jordan 1,White/Varsity Red/Black,160,05-11-2016,FALSE,None,white,11.5,FALSE,FALSE,FALSE
DD9183-001,8,Nike Air Force 1 Low Miami Nights,2021-05-10T16:54:28Z,131,is_new,stockx,men,Nike,Air Force 1,Black/Teal/Hot Pink,110,09-02-2021,FALSE,None,black,8,FALSE,FALSE,FALSE
M992EA,9.5,New Balance 992 Triple Black,2021-05-10T16:54:55Z,221,is_new,stockx,men,New Balance,992,Black/Black/Black,175,01-05-2021,FALSE,None,black,9.5,FALSE,FALSE,FALSE
CU4824-100,8.5W,Nike Zoom Gravity Sail (Women's),2021-05-10T16:54:55Z,45,is_new,stockx,women,Nike,Zoom Gravity,Sail/Barely Rose-Black-Multi Color,90,02-01-2020,FALSE,None,pink,8.5,FALSE,FALSE,FALSE
DC3892-001,10,Nike Air Max 90 Halloween (2020),2021-05-10T16:55:00Z,137,is_new,stockx,men,Nike,Air Max 90,Black/Grey,140,17-10-2020,FALSE,None,black,10,FALSE,FALSE,FALSE
EE3709,10,adidas Ultra Boost 4.0 Game of Thrones Targaryen Dragons,2021-05-10T16:55:01Z,210,is_new,stockx,men,adidas,UltraBoost,Black/Grey/White,200,22-03-2019,FALSE,None,black,10,FALSE,FALSE,FALSE
DC0774-005,8W,Jordan 1 Low Black Cactus Flower (Women's),2021-05-10T16:55:10Z,232,is_new,stockx,women,Jordan,Air Jordan 1,Black/Cactus Flower-White,90,15-07-2020,FALSE,None,black,8,FALSE,FALSE,FALSE
CT5350-401,11.5,Jordan 6 Retro Washed Denim,2021-05-10T16:55:10Z,210,is_new,stockx,men,Jordan,Air Jordan 6,Washed Denim/Sail-Varsity Red-Black,200,28-12-2019,FALSE,None,red,11.5,FALSE,FALSE,FALSE
BQ6806-115,7.5,Nike Blazer Mid 77 Vintage Pine Green,2021-05-10T16:55:26Z,130,is_new,stockx,men,Nike,Blazer,White/Pine Green,100,22-01-2021,FALSE,None,white,7.5,FALSE,FALSE,FALSE
917593-002,7.5W,Nike Air More Uptempo Hot Punch (Women's),2021-05-10T16:55:38Z,120,is_new,stockx,women,Nike,Air More Uptempo,Black/Hot Punch-Volt,160,16-03-2018,FALSE,None,black,7.5,FALSE,FALSE,FALSE
921826-101,10.5,Nike Air Max 97 Triple White Wolf Grey (2017/2023),2021-05-10T16:55:38Z,195,is_new,stockx,men,Nike,Air Max 97,White/Wolf Grey-Black,160,01-05-2023,FALSE,None,white,10.5,FALSE,FALSE,FALSE
DA5427-001,10,Nike Air Max 90 Safari (2020),2021-05-10T16:55:45Z,190,is_new,stockx,men,Nike,Air Max 90,Black/Safety Orange-White,150,03-10-2020,FALSE,None,black,10,FALSE,FALSE,FALSE
CQ7743-200,11,Nike Air Max 90 Surplus Desert Camo,2021-05-10T16:55:47Z,236,is_new,stockx,men,Nike,Air Max 90,Desert Camo/Safety Orange-Desert Camo,150,10-10-2020,FALSE,None,brown,11,FALSE,FALSE,FALSE
CT2301-001,11,Nike Air Force 1 Low '07 EMB Raiders Black White,2021-05-10T16:55:57Z,102,is_new,stockx,men,Nike,Air Force 1,Black/Flat Silver-White,110,29-04-2021,FALSE,None,black,11,FALSE,FALSE,FALSE
314996-012,11,Nike Air Foamposite One Floral,2021-05-10T16:55:59Z,280,is_new,stockx,men,Nike,Air Foamposite,Black/Black-White,230,14-02-2019,FALSE,None,black,11,FALSE,FALSE,FALSE
CT1265-100,11,Nike Air Max 270 React White Pure Platinum,2021-05-10T16:56:18Z,107,is_new,stockx,men,Nike,Air Max 270 React,White/Pure Platinum-Indigo Fog-White,170,08-04-2020,FALSE,None,white,11,FALSE,FALSE,FALSE
308497-006,12,Jordan 4 Retro Motorsports Alternate,2021-05-10T16:56:27Z,399,is_new,stockx,men,Jordan,Air Jordan 4,Black/Game Royal-Matte Silver-White,190,17-06-2017,FALSE,None,blue,12,FALSE,FALSE,FALSE
AJ6900-600,8.5,Nike Air VaporMax Flyknit 3 Noble Red Blue Void,2021-05-10T16:56:37Z,318,is_new,stockx,men,Nike,Air VaporMax,Noble Red/Blue Void-Light Armory Blue,200,04-01-2020,FALSE,None,blue,8.5,FALSE,FALSE,FALSE
DD2224-200,8.5W,Jordan 1 Mid SE Particle Beige (Women's),2021-05-10T16:56:48Z,189,is_new,stockx,women,Jordan,Air Jordan 1,Particle Beige/Black-Metallic Red Bronze,125,23-04-2021,FALSE,None,black,8.5,FALSE,FALSE,FALSE
AR6631-701,10.5,Nike Air VaporMax 2019 Club Gold Ember Glow,2021-05-10T16:56:49Z,101,is_new,stockx,men,Nike,Air VaporMax,Club Gold/Light Cream-Ember Glow-Metallic Silver-Black,190,26-11-2018,FALSE,None,black,10.5,FALSE,FALSE,FALSE
FX8593,11,adidas ZX 8000 Atmos G-SNK 3,2021-05-10T16:57:04Z,146,is_new,stockx,men,adidas,ZX 8000,Green/Gold/Green,130,16-05-2020,TRUE,None,green,11,FALSE,FALSE,FALSE
BQ6817-009,11,Nike SB Dunk Low atmos Elephant,2021-05-10T16:57:06Z,380,is_new,stockx,men,Nike,Dunk SB,Medium Grey/Black-White-Clear Jade,110,11-11-2020,TRUE,None,grey,11,FALSE,FALSE,FALSE
CD3613-600,7W,Nike Air Zoom Spiridon Cage 2 Cardinal Red (Women's),2021-05-10T16:57:13Z,157,is_new,stockx,women,Nike,Zoom Spiridon,Cardinal Red/Cardinal Red,140,13-04-2020,FALSE,None,red,7,FALSE,FALSE,FALSE
CJ1288-001,9.5,Nike Air Zoom Spiridon Cage 2 Metallic Silver,2021-05-10T16:57:15Z,288,is_new,stockx,men,Nike,Zoom Spiridon,Light Smoke Grey/Metallic Silver,140,13-04-2020,FALSE,None,grey,9.5,FALSE,FALSE,FALSE
EG8968,9,"adidas Consortium ZX 10,000 JC",2021-05-10T16:57:24Z,138,is_new,stockx,men,adidas,ZX 10000,Collegiate Navy,150,28-12-2019,FALSE,None,blue,9,FALSE,FALSE,FALSE
CZ6634-100,5.5Y,Jordan 3 Retro SE Fire Red Denim (GS),2021-05-10T16:57:27Z,179,is_new,stockx,child,Jordan,Air Jordan 3,White/Fire Red-Black,150,27-08-2020,FALSE,None,white,5.5,FALSE,FALSE,FALSE
CU6312-100,6.5,Nike Air Force 1 Low Rose White,2021-05-10T16:57:28Z,167,is_new,stockx,men,Nike,Air Force 1,White/White/University Red-Pine Green,120,25-02-2021,FALSE,None,white,6.5,FALSE,FALSE,FALSE
FY8852,11,adidas ZX 8000 Bape Undefeated Black,2021-05-10T16:57:28Z,140,is_new,stockx,men,adidas,ZX 8000,Black/Black/White,140,14-11-2020,TRUE,bathing ape,black,11,FALSE,FALSE,FALSE
CU9225-100,11,Nike Air Force 1 Low Supreme White,2021-05-10T16:57:29Z,185,is_new,stockx,men,Nike,Air Force 1,White/White-White,96,05-03-2020,TRUE,supreme,white,11,FALSE,FALSE,FALSE
312834-201,8.5,Nike Air Max 97 Plaid Light Cream,2021-05-10T16:57:35Z,109,is_new,stockx,men,Nike,Air Max 97,Light Cream/Sail-Black,170,12-10-2018,FALSE,None,cream,8.5,FALSE,FALSE,FALSE
EG7487,9.5,adidas Yeezy Boost 700 Salt,2021-05-10T16:57:53Z,325,is_new,stockx,men,adidas,Yeezy Boost 700,Salt/Salt/Salt,300,23-02-2019,TRUE,kanye west,white,9.5,FALSE,FALSE,FALSE
